dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
Haptics,0,33.4853,success,0.5165912518853696,0.7553,0.5098039215686274,0.626,0.49710910005027653,5.3411,0.5099296128707893,3.7953,0.5227501256913022,10.1342,0.5100553041729512,7.1193
Haptics,1,30.9519,success,0.5098039215686274,0.7536,0.5228758169934641,0.6247,0.5685017596782302,5.3131,0.5296631473102061,3.7771,0.5101809954751131,10.3442,0.5100553041729512,7.1034
Haptics,2,27.7114,success,0.4901960784313726,0.7654,0.5160884866767219,0.6305,0.5091754650578181,5.2516,0.48994469582704875,3.7276,0.48353443941679236,10.0759,0.48366013071895425,6.9682
Haptics,3,31.4599,success,0.548139768728004,0.7798,0.5610859728506786,0.6545,0.5549270990447461,5.2743,0.5485168426344897,3.7009,0.5358220211161387,9.9968,0.5615887380593262,6.9711
Haptics,4,29.7278,success,0.5349421820010055,0.7713,0.5158371040723982,0.6398,0.5093011563599799,5.1895,0.5351935646053293,3.6781,0.48994469582704875,10.2995,0.5159627953745601,7.0402
Herring,0,5.3802,success,0.5945165945165946,0.4282,0.624098124098124,0.406,0.5786435786435786,0.8579,0.5468975468975469,0.6741,0.6255411255411255,1.3178,0.5786435786435786,0.9553
Herring,1,5.1109,success,0.5764790764790765,0.4435,0.5461760461760462,0.4223,0.5158730158730158,0.8782,0.5930735930735931,0.6886,0.593073593073593,1.3378,0.5772005772005772,0.9811
Herring,2,4.8334,success,0.6111111111111112,0.4349,0.611111111111111,0.4077,0.564935064935065,0.8663,0.5808080808080808,0.6755,0.5800865800865801,1.3047,0.564935064935065,0.9617
Herring,3,5.0171,success,0.5937950937950938,0.4499,0.5945165945165946,0.4145,0.5952380952380952,0.8604,0.6111111111111112,0.6748,0.5476190476190476,1.2943,0.5476190476190476,0.9615
Herring,4,4.8973,success,0.6262626262626262,0.4332,0.6861471861471862,0.408,0.6558441558441558,0.8754,0.63997113997114,0.6886,0.6551226551226552,1.3416,0.6544011544011544,0.981
HouseTwenty,0,5.9105,success,0.8241758241758242,0.4266,0.7527472527472527,0.4125,0.8021978021978021,1.0946,0.7271062271062272,0.8017,0.8021978021978021,1.7728,0.7509157509157509,1.2187
HouseTwenty,1,5.8012,success,0.7985347985347985,0.4251,0.7747252747252747,0.4074,0.6978021978021979,1.0674,0.6978021978021979,0.7941,0.6978021978021979,1.74,0.6978021978021979,1.1874
HouseTwenty,2,6.2816,success,0.7967032967032969,0.4313,0.8241758241758242,0.4115,0.8260073260073261,1.0986,0.7765567765567765,0.8009,0.7490842490842491,1.7477,0.7509157509157509,1.1988
HouseTwenty,3,5.9213,success,0.7728937728937729,0.4261,0.7472527472527473,0.4094,0.7234432234432234,1.1119,0.6978021978021979,0.808,0.7234432234432234,1.7726,0.6978021978021979,1.214
HouseTwenty,4,5.7538,success,0.8278388278388279,0.4249,0.8040293040293042,0.4067,0.7509157509157509,1.0801,0.7509157509157509,0.7911,0.7252747252747254,1.709,0.7509157509157509,1.1619
InlineSkate,0,36.4123,success,0.35056446821152704,0.7094,0.2905525846702317,0.5862,0.3502673796791444,6.1943,0.31937017231134873,3.5397,0.39007724301841945,11.9146,0.31937017231134873,6.6465
InlineSkate,1,32.668,success,0.32026143790849676,0.6956,0.3300653594771242,0.5706,0.3799762329174094,6.1702,0.3303624480095068,3.4752,0.3698752228163993,11.7427,0.309863339275104,6.5354
InlineSkate,2,31.5302,success,0.3398692810457516,0.701,0.36007130124777187,0.568,0.33036244800950687,6.1277,0.36036838978015445,3.4909,0.3199643493761141,11.7462,0.3398692810457516,6.6749
InlineSkate,3,32.8943,success,0.27035056446821154,0.6966,0.3003565062388592,0.56,0.36066547831253715,6.1661,0.27035056446821154,3.4895,0.32085561497326204,11.8837,0.29025549613784907,6.6175
InlineSkate,4,33.5236,success,0.3300653594771242,0.7011,0.30005941770647654,0.5609,0.3597742127153892,6.3097,0.34997029114676176,3.5645,0.31996434937611407,12.1502,0.33036244800950687,6.7158
InsectEPGRegularTrain,0,4.2701,success,1.0,0.4203,1.0,0.418,1.0,0.716,1.0,0.6276,1.0,1.0471,1.0,0.8748
InsectEPGRegularTrain,1,4.294,success,1.0,0.412,1.0,0.4036,1.0,0.7258,1.0,0.6388,1.0,1.0627,1.0,0.8846
InsectEPGRegularTrain,2,4.1524,success,1.0,0.3978,1.0,0.3898,1.0,0.7,1.0,0.6209,1.0,1.0272,1.0,0.854
InsectEPGRegularTrain,3,4.1961,success,1.0,0.4024,1.0,0.4005,1.0,0.708,1.0,0.6198,1.0,1.037,1.0,0.8627
InsectEPGRegularTrain,4,4.2711,success,1.0,0.4252,1.0,0.401,1.0,0.716,1.0,0.6297,1.0,1.052,1.0,0.8796
InsectEPGSmallTrain,0,2.6161,success,1.0,0.3755,0.4666666666666666,0.3657,1.0,0.453,0.4666666666666666,0.3668,1.0,0.538,0.4666666666666666,0.3665
InsectEPGSmallTrain,1,2.6503,success,1.0,0.38,0.4666666666666666,0.3701,1.0,0.4593,0.4666666666666666,0.3709,1.0,0.5435,0.4666666666666666,0.3743
InsectEPGSmallTrain,2,2.646,success,1.0,0.3797,0.4666666666666666,0.3698,1.0,0.4613,0.4666666666666666,0.3696,1.0,0.5427,0.4666666666666666,0.3707
InsectEPGSmallTrain,3,2.6376,success,1.0,0.3788,0.4666666666666666,0.3646,1.0,0.454,0.4666666666666666,0.3737,1.0,0.5413,0.4666666666666666,0.3714
InsectEPGSmallTrain,4,2.6496,success,1.0,0.3781,0.4666666666666666,0.3667,1.0,0.46,0.4666666666666666,0.3695,1.0,0.5467,0.4666666666666666,0.3729
