dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
jungle_chess_2pcs_raw_endgame_complete,3,24.0812,success,0.7828790841598239,5.11,0.830329426646068,2.2536,0.7963159682977096,4.0722,0.832287936737469,2.6017,0.8081412824002371,4.6416,0.8373701058336712,3.5985
jungle_chess_2pcs_raw_endgame_complete,4,27.0491,success,0.7817883676536835,6.3305,0.8303789247131727,3.6059,0.7923742165978994,4.768,0.83258536581948,2.5381,0.8072737414219868,4.51,0.8393534046013308,3.5544
dna,0,32.4448,success,0.95640101645162,2.7965,0.9497754605796404,2.5761,0.9421005936603212,7.303,0.9372173176484333,4.6699,0.9068720015772526,7.52,0.9079198522055978,6.9385
dna,1,31.0536,success,0.9550048558931558,2.786,0.9476782989039556,2.5901,0.9365181420549556,6.3136,0.9312836352749604,4.1614,0.9110579275194054,7.5478,0.9093138221355707,7.0144
dna,2,31.7834,success,0.952914996312442,2.796,0.9494267855447728,2.5744,0.9312905722651829,7.1694,0.9323380577887795,4.0649,0.9012917406003783,7.5302,0.9065251520661276,6.9844
dna,3,31.5043,success,0.9508178346367573,2.7877,0.9462825034502398,2.5637,0.9379102864611856,6.7261,0.9316326754145764,4.1241,0.9107103477987835,7.6052,0.9068705411582583,7.0611
dna,4,27.9411,success,0.9494238647067843,2.7174,0.9466315435898559,1.4982,0.9375645322643066,4.4495,0.9316319452050793,4.1323,0.905821960320416,7.5461,0.9009397796227737,6.9718
churn,0,9.861,success,0.9217777777777778,1.0729,0.902888888888889,0.6346,0.9504444444444444,1.021,0.9480000000000001,1.2709,0.9533333333333333,2.6633,0.9506666666666667,2.3404
churn,1,11.0875,success,0.9273333333333333,1.0559,0.9024444444444444,0.8591,0.9528888888888889,1.6091,0.9484444444444445,1.3986,0.9573333333333333,2.5795,0.952,2.2451
churn,2,11.161,success,0.9304444444444444,1.12,0.9066666666666666,0.861,0.9540000000000001,1.6199,0.9493333333333333,1.3997,0.9577777777777777,2.5856,0.9533333333333333,2.2425
churn,3,10.9661,success,0.9251111111111111,1.0773,0.9004444444444445,0.8736,0.9531111111111111,1.6276,0.9453333333333332,1.4303,0.9557777777777777,2.6478,0.9553333333333333,2.3532
churn,4,11.043,success,0.931111111111111,1.0637,0.907111111111111,0.8688,0.952,1.6123,0.9495555555555555,1.4355,0.9546666666666667,2.5806,0.955111111111111,2.3
