dataset,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
jungle_chess_2pcs_raw_endgame_complete,0,6391.1428,success,0.8236606366054368,255.3155,0.8231896075042057,253.6739,0.8236854603147842,254.5437,0.8236606366054368,255.2765,0.8231896075042057,255.5334,0.8236854603147842,256.264,0.8215285984048402,756.9033,0.8233631761780306,753.5182,0.8239333710473756,743.7028,0.8215285984048402,744.764,0.8233631761780306,740.659,0.8239333710473756,737.7616
jungle_chess_2pcs_raw_endgame_complete,1,5707.2782,success,0.8235119543317501,249.6268,0.8243300599336868,248.5751,0.8240078034546351,254.7861,0.8235119543317501,247.3658,0.8243300599336868,254.3444,0.8240078034546351,253.9992,0.8219253057296193,734.4189,0.8231896240988269,734.1984,0.8228921323260251,727.5139,0.8219253057296193,726.8804,0.8231896240988269,712.3156,0.8228921323260251,486.3281
jungle_chess_2pcs_raw_endgame_complete,2,6062.6496,success,0.8263380773114265,247.1736,0.8272553191799284,247.5468,0.827577638349771,247.1697,0.8263380773114265,247.6511,0.8272553191799284,247.6726,0.827577638349771,247.7588,0.8237598023735507,753.9548,0.8263132978544022,750.0748,0.8282965929343681,686.018,0.8237598023735507,704.2526,0.8263132978544022,599.9048,0.8282965929343681,751.6172
jungle_chess_2pcs_raw_endgame_complete,3,6184.6955,success,0.8256190250029496,256.8914,0.8268338102719636,258.208,0.8269825589241346,258.5439,0.8256190250029496,258.2083,0.8268338102719636,258.3333,0.8269825589241346,258.0804,0.8245778084077607,760.9145,0.8275031561586483,753.849,0.8295856077874942,748.9358,0.8245778084077607,754.2065,0.8275031561586483,748.972,0.8295856077874942,611.1615
jungle_chess_2pcs_raw_endgame_complete,4,5858.5779,success,0.8234622737238132,252.3917,0.8237350044780586,242.6032,0.8239333157319718,253.608,0.8234622737238132,231.8959,0.8237350044780586,255.5849,0.8239333157319718,255.8235,0.8206360862094991,757.3619,0.8227433338899908,753.7183,0.8238341075553817,751.4657,0.8206360862094991,754.8368,0.8227433338899908,748.8753,0.8238341075553817,523.1732
dna,0,5622.0529,success,0.9480317203005542,520.3181,0.9487294354750379,502.7157,0.9501248658240048,494.0535,0.9480317203005542,513.7887,0.9487294354750379,385.1112,0.9501248658240048,368.9277,0.9487294354750379,447.9773,0.9501248658240048,446.1197,0.9501241356145078,448.0327,0.9487294354750379,444.394,0.9501248658240048,455.6647,0.9501241356145078,445.4146
dna,1,6777.4315,success,0.9462828685549884,533.9516,0.9455851533805048,538.471,0.9452364783456373,539.5972,0.9462828685549884,520.112,0.9455851533805048,524.5859,0.9452364783456373,527.6015,0.9494213089735446,636.4098,0.9501190241480281,636.3201,0.9508174695320087,638.353,0.9494213089735446,598.5388,0.9501190241480281,440.9322,0.9508174695320087,441.4789
dna,2,6695.8454,success,0.9431491744981635,510.6605,0.9434985797425282,514.657,0.9441962949170116,518.9257,0.9431491744981635,509.9912,0.9434985797425282,514.4242,0.9441962949170116,517.7499,0.9466366550563357,625.7952,0.9473347353355678,626.1083,0.9466373852658329,627.5643,0.9466366550563357,624.9099,0.9473347353355678,467.5541,0.9466373852658329,438.6583
dna,3,6221.4512,success,0.940003797089385,522.516,0.9396551220545174,526.9508,0.940352837229001,531.2041,0.940003797089385,521.3391,0.9396551220545174,523.7879,0.940352837229001,526.0252,0.9420980379270812,541.422,0.9427950228920676,441.9623,0.9420973077175842,441.898,0.9420980379270812,441.0137,0.9427950228920676,440.4755,0.9420973077175842,565.2538
dna,4,6430.4302,success,0.9445405886948967,472.7368,0.9445409537996451,512.9343,0.9438432386251615,511.8203,0.9445405886948967,473.0279,0.9445409537996451,506.8681,0.9438432386251615,510.5857,0.9441889928220406,621.4115,0.9448867079965243,485.122,0.9445380329616567,493.0706,0.9441889928220406,598.4862,0.9448867079965243,595.623,0.9445380329616567,451.9234
churn,0,5697.6249,success,0.9555555555555556,387.1196,0.9540000000000001,389.4632,0.9537777777777778,391.8313,0.9555555555555556,387.546,0.9540000000000001,389.1965,0.9537777777777778,391.5371,0.9566666666666667,509.4831,0.9571111111111111,512.9021,0.9575555555555555,513.0631,0.9566666666666667,509.788,0.9571111111111111,512.5069,0.9575555555555555,512.3286
churn,1,5423.8757,success,0.9577777777777777,390.8833,0.9571111111111111,395.0169,0.9575555555555555,397.9095,0.9577777777777777,391.3746,0.9571111111111111,395.1726,0.9575555555555555,396.7931,0.9593333333333334,509.8424,0.958888888888889,515.042,0.9579999999999999,371.8147,0.9593333333333334,486.1078,0.958888888888889,508.7567,0.9579999999999999,470.0388
churn,2,4790.8475,success,0.9562222222222222,382.7809,0.9577777777777777,361.1648,0.9573333333333333,358.2263,0.9562222222222222,346.6291,0.9577777777777777,384.8882,0.9573333333333333,382.0757,0.9602222222222222,418.5158,0.9602222222222222,445.0501,0.9593333333333334,404.355,0.9602222222222222,370.0771,0.9602222222222222,341.8965,0.9593333333333334,366.6274
churn,3,5633.564,success,0.9588888888888888,381.1041,0.9568888888888889,385.5364,0.9566666666666667,386.0399,0.9588888888888888,381.1791,0.9568888888888889,382.6907,0.9566666666666667,389.525,0.9602222222222222,505.0019,0.9611111111111111,509.3722,0.9604444444444445,509.9739,0.9602222222222222,504.3088,0.9611111111111111,507.8414,0.9604444444444445,509.5209
churn,4,5696.614,success,0.9593333333333334,403.4614,0.9597777777777777,404.3594,0.9586666666666667,406.7058,0.9593333333333334,401.191,0.9597777777777777,404.0291,0.9586666666666667,405.0658,0.9608888888888889,517.3173,0.9608888888888889,519.1875,0.9597777777777777,521.3801,0.9608888888888889,519.6416,0.9608888888888889,520.9142,0.9597777777777777,475.8221
