dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
Brazilian_houses,rotf,121958,254.2505,success,0.08372348975331773,11.6189,0.08456038438264042,11.6422,0.08482778978316925,11.101,0.07919098272819047,26.9682,0.07967430454291803,24.2317,0.0793021218441131,23.6809,0.08944942108646041,11.9034,0.09317770883219674,11.9177,0.09342259624482847,12.072,0.0859900263710552,31.4205,0.08757500760798216,32.5158,0.08852505882479444,32.9033
Brazilian_houses,rotf,671155,257.8528,success,0.05724289537677383,11.5593,0.05883543864593429,11.4649,0.058712431313360375,12.5798,0.05650822373349346,28.9581,0.05698027722581448,25.5953,0.05682307186634461,25.4666,0.060344922578322135,11.3069,0.0630890467692098,11.7992,0.06367345638365533,11.3271,0.06268953066293691,31.6865,0.06438997741674961,32.2545,0.06478180097913039,31.2793
Brazilian_houses,rotf,131932,253.3795,success,0.059737464987789805,11.1163,0.059188473440681726,11.3844,0.060218182095437445,11.1914,0.05707242319156821,27.5147,0.057504232968508574,25.7482,0.05795095674847289,24.2839,0.0709188426077312,11.6322,0.07250493082363378,11.8301,0.07500865277941264,12.2603,0.06922595399285557,30.2044,0.07081183806706164,31.4775,0.0735532392288871,30.2812
Brazilian_houses,rotf,365838,262.4633,success,0.0608790517296921,11.2896,0.061582994235698685,11.5148,0.06114474748304726,11.109,0.05818336131638114,28.536,0.05904893903998665,26.2302,0.058801682018535195,27.0506,0.07238731248694506,12.8894,0.0746358342571238,12.0313,0.07569458317558349,12.2758,0.06924778492753102,31.8423,0.07000627134836429,30.8133,0.07235862495607102,32.4452
Brazilian_houses,rotf,259178,273.8853,success,0.05547099083103158,10.0775,0.05586078678221799,10.8003,0.05464313060983327,10.0242,0.050694650643202416,25.2238,0.052027173138733035,27.4821,0.051717452059655916,27.3457,0.06761566308925356,16.39,0.06716694413484578,15.0254,0.0711894740410479,15.8096,0.06367828655727846,35.1118,0.06357476107456249,33.9211,0.06628960181301329,33.6193
Bike_Sharing_Demand,rotf,121958,391.3171,success,104.23656770255963,11.8341,104.96785002420064,11.5273,104.9321581939404,13.5963,102.89489133798794,34.5309,103.43458966884184,35.9145,103.48149513368291,35.6327,104.7766710541112,21.512,105.57895796845713,20.8066,104.80556520269897,21.7567,102.87636397167711,54.2982,103.29271316769064,49.1546,103.06262535155429,54.0188
Bike_Sharing_Demand,rotf,671155,361.584,success,105.50151247476482,13.4087,105.61570850813222,13.3636,106.24728918607487,12.9876,104.1138458716025,33.5567,104.29566914611429,33.0065,104.6451278061444,36.0754,105.04100409012317,18.8384,104.91010104125125,18.3121,105.2857082766184,19.453,103.82359588505774,48.0373,103.87922448943063,45.7167,103.83268753012355,45.0701
Bike_Sharing_Demand,rotf,131932,377.4107,success,104.6368652782112,13.2816,105.3934928427459,11.785,105.51969005279477,12.874,103.63209787836213,31.5942,104.2646488357119,33.1076,104.60724764015991,39.374,104.33439841195481,20.597,104.34412932359727,19.2903,105.14298183000334,21.1898,103.11131126360651,48.8555,103.0143688718584,50.6432,103.53970853542,49.475
Bike_Sharing_Demand,rotf,365838,394.876,success,105.40246523612365,12.8769,105.87608078203114,15.3591,105.64506710403616,12.8283,104.73317794573309,35.4425,104.90508108902581,39.2378,104.94494808241144,39.8925,105.6249719428652,20.6271,105.463244560446,19.565,105.82242516703856,22.823,103.94399429059327,51.7659,103.98149460144593,48.7271,104.34378201235332,50.1685
Bike_Sharing_Demand,rotf,259178,378.5015,success,105.19337250238466,16.3188,105.34808287123239,12.4353,106.04647713064217,13.5233,103.74055472309203,35.1783,103.7969618352804,36.0012,104.23014593575685,36.4689,105.78953062871949,18.7396,106.26399846321505,20.8755,105.97975529339622,18.7925,103.8859421426799,48.9784,103.99799665274513,48.5068,103.71589582119832,48.7104
