dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
Brazilian_houses,et,671155,31.8414,success,0.08592276467473814,3.9277,0.20366792826144872,2.1277,0.06415451856464184,7.0613,0.11741473229157312,2.5735,0.05046541872636656,7.9828,0.09749059841010443,3.2675
Brazilian_houses,et,131932,29.7458,success,0.08424832254626023,3.1978,0.1849315228943512,1.5545,0.06705590079736395,5.4213,0.11867536614505025,2.236,0.05562109259842337,7.5455,0.10093779030872568,4.7926
Brazilian_houses,et,365838,30.2798,success,0.08533540469104671,3.082,0.19843901793162488,1.4568,0.06672719492815635,5.7341,0.11462803732463756,1.9313,0.054499220249659995,8.9612,0.09594981523970048,3.8936
Brazilian_houses,et,259178,29.9764,success,0.08439997471654954,3.3922,0.19437590737486835,1.625,0.06217366312070737,4.8358,0.11608691892132676,1.9653,0.04894764012359406,9.7689,0.09894648534539992,3.3089
Bike_Sharing_Demand,et,121958,44.7432,success,80.39080766480394,6.9015,101.3997169040113,1.9749,52.04602946505275,8.2407,61.51097098741391,3.46,46.53157092057727,12.7186,47.11347863265488,5.0724
Bike_Sharing_Demand,et,671155,41.4992,success,79.23072089521918,5.7866,100.56778183646999,1.907,52.15640391601863,7.9046,60.98546396532114,3.6587,47.001643291654624,11.4044,47.73904569454339,4.7276
Bike_Sharing_Demand,et,131932,40.4067,success,81.99249028690174,5.317,103.79284459828853,1.8145,53.01251734602835,7.4548,62.94961294025992,3.2969,47.17521242445289,11.1928,47.51086096050481,4.9328
Bike_Sharing_Demand,et,365838,40.1906,success,80.33777083508681,5.389,100.62349936603175,1.7668,52.32405042650587,7.6005,60.254389384360614,3.4057,47.52445122779944,11.0577,47.674882886314386,4.8104
Bike_Sharing_Demand,et,259178,41.1759,success,76.74962562954865,5.8956,101.36773015564614,1.7274,51.5219555279427,7.4912,59.855955562072786,3.2916,47.01554012954879,11.4026,47.91146136640819,5.169
house_sales,et,121958,62.4075,success,0.19734444487021316,8.3046,0.218040129686392,3.165,0.18537291698453043,11.1744,0.19254807969306997,4.9003,0.1820273888532851,18.5903,0.18660363994703436,7.3722
house_sales,et,671155,61.7622,success,0.19619504138750635,5.6342,0.2172963905956448,2.5822,0.18494161266830167,14.0944,0.1925692112087312,4.6789,0.18209582712409342,18.7947,0.18636659026571945,7.3658
house_sales,et,131932,60.8774,success,0.1965028603525636,7.6308,0.21823642604777957,2.828,0.18586387669893623,11.7874,0.19418165701946663,4.7589,0.18227558223774173,18.2311,0.18772225716245808,6.5194
house_sales,et,365838,63.0305,success,0.19462317644947635,5.902,0.21746423593801537,2.5323,0.18534911339230584,13.2041,0.19263932919601792,5.4292,0.18120235721529418,19.613,0.1855873891694304,7.3553
house_sales,et,259178,61.6272,success,0.19637089926830611,8.6149,0.21808715366093237,3.0531,0.18554433965967196,11.2506,0.19323813328173003,4.8522,0.1812432532794025,18.3599,0.18593341453444268,7.4128
particulate-matter-ukair-2017,et,121958,990.3498,success,0.39470120465358577,153.5952,0.40600180232887295,67.308,0.38460961649425746,168.2401,0.3659259847232447,118.8214,0.3914132193977034,248.4789,0.3669717504446175,189.4204
particulate-matter-ukair-2017,et,671155,937.9768,success,0.39654420819782193,148.7996,0.41063198426013,64.9465,0.38431529112548773,158.0978,0.36563658040397934,94.1779,0.3912765470707827,246.8631,0.36663567431666416,177.3177
particulate-matter-ukair-2017,et,131932,904.1128,success,0.3957254935919796,135.3925,0.40711643856612323,49.6778,0.3845417997027907,135.3177,0.3659686592567615,93.2224,0.39153749613857086,253.3089,0.3673122250360925,186.9437
particulate-matter-ukair-2017,et,365838,982.8216,success,0.39564261687898455,151.7859,0.4064516653867393,65.7214,0.3843644054801343,165.5715,0.36617941244223173,119.1462,0.39109819470300033,247.0438,0.36706433196373295,185.015
particulate-matter-ukair-2017,et,259178,980.4778,success,0.39551011835686145,149.996,0.40942866985245313,69.6901,0.3844223741261803,164.9913,0.36581076316483774,118.0518,0.39241270610415907,244.1964,0.3677268722566313,185.5244
SGEMM_GPU_kernel_performance,et,121958,495.7496,success,0.01513465374474393,79.9699,0.03684496362061231,30.9045,0.014643255652808454,84.2742,0.014412355290889115,40.0898,0.014617725810111297,128.6118,0.014294571444871132,86.4132
SGEMM_GPU_kernel_performance,et,671155,493.6749,success,0.0151111484014668,78.392,0.0346237976329876,23.7903,0.014585920316633248,79.4895,0.014369891460333314,43.9647,0.014548436086277252,131.7254,0.014277710586962025,88.6633
SGEMM_GPU_kernel_performance,et,131932,527.6989,success,0.015130910971279386,80.2589,0.03725831691774651,24.9173,0.014657110322904619,92.1949,0.014412125038706841,47.1825,0.01462762228644284,144.5053,0.01429972856822013,90.8361
SGEMM_GPU_kernel_performance,et,365838,493.5959,success,0.015173647665527023,79.6454,0.03482521917956416,28.6891,0.014670376231272575,83.1974,0.014399664983881686,40.3101,0.01463626235387034,128.5929,0.0143254577018223,85.2268
SGEMM_GPU_kernel_performance,et,259178,501.0294,success,0.015086788192160631,80.2082,0.032121882895197656,30.4203,0.014618463289610356,84.4468,0.014380261813055094,40.4257,0.014555511502290975,130.2822,0.014290988278184723,88.889
topo_2_1,et,121958,191.7296,success,0.029621191734634355,10.6973,0.029155793434287813,5.1806,0.029408773414394285,51.6718,0.029047835044281062,14.3607,0.029602449685284405,71.215,0.0290084570550736,24.0914
topo_2_1,et,671155,202.1756,success,0.02958223585828303,11.8154,0.029196736318397698,4.9352,0.02954861127823798,53.3895,0.02910778193137331,15.2368,0.029600096580559943,76.6033,0.029047682881806442,26.2356
topo_2_1,et,131932,203.0225,success,0.029600679336674974,10.5765,0.02920978991013436,5.2088,0.02965527503348409,49.1989,0.02911856303439722,19.3867,0.02961785128549867,73.8805,0.029067748257303582,28.484
topo_2_1,et,365838,194.6046,success,0.02944646033072233,11.5343,0.029115724180290074,5.1631,0.02949410347138533,51.5334,0.029048487208202304,15.6053,0.029430232542853773,71.7926,0.02899841543599228,23.5887
topo_2_1,et,259178,190.8778,success,0.029504189945868665,12.5639,0.02910292705313182,4.6775,0.029442899954147114,49.3849,0.029029970106166546,13.2162,0.029559932993475906,70.7134,0.028972309589926065,25.6742
abalone,et,121958,8.691,success,2.2056730370061604,1.1394,2.2839280324802016,0.4702,2.1998686063379043,1.4103,2.1832447419292813,0.8986,2.216342200137262,2.291,2.1647961683323005,1.1061
abalone,et,671155,8.8039,success,2.1962191277290013,1.2353,2.280435407342569,0.5201,2.202891378682088,1.4678,2.1797092818705575,0.9066,2.2044546408455807,2.3783,2.1489677681247383,1.0312
abalone,et,131932,9.5274,success,2.2364600958902945,1.1881,2.2900926719455215,0.4806,2.221247694065093,1.9756,2.201629775926568,0.8278,2.225279009702025,2.8317,2.167626066273171,0.9167
abalone,et,365838,11.3814,success,2.212641040511244,1.289,2.2870892692232103,1.2046,2.214906689572638,2.7492,2.180792659855475,1.4918,2.2252527763792127,2.3695,2.1548679957703247,0.9086
abalone,et,259178,8.9296,success,2.2273649000378675,1.373,2.2813375087275114,0.5037,2.220252556270323,1.5647,2.1925881572466324,0.878,2.2273884609050456,2.1498,2.1615954189055295,1.0698
seattlecrime6,et,121958,63.4103,success,382.4802999158475,5.6185,382.3464473839133,4.7708,382.42190213302393,10.4338,382.27997179329896,8.3942,382.38764783324604,14.5872,382.2840146040433,14.0289
seattlecrime6,et,671155,68.4512,success,381.90353367077824,7.3142,381.9273089056078,7.0891,381.8390137671485,9.6849,381.7919190825942,10.0299,381.81846615287526,14.6305,381.7708033344507,11.7491
seattlecrime6,et,131932,63.3442,success,382.0902138765773,5.5238,382.14027722852484,4.386,382.0623831471853,9.8581,381.98732961458217,8.2084,382.0617885260429,13.937,381.9750994367867,13.551
seattlecrime6,et,365838,62.6152,success,382.074631724475,7.1303,381.93066491323003,4.9878,382.0356703434218,8.8766,381.8447825651835,8.3229,382.007626737261,13.6478,381.87061128641403,14.2319
seattlecrime6,et,259178,63.4528,success,381.8629267451245,5.0979,381.93692169497405,4.7202,381.8248852999606,9.5853,381.7818914477587,9.233,381.8289807006042,15.2454,381.80320055296926,14.3748
medical_charges,et,121958,143.0647,success,0.08653193753156847,38.9418,0.35487048939599025,3.6428,0.08653193753156847,33.8675,0.35487048939599025,2.3999,0.08836306425881536,42.6144,0.0833983770067445,14.6756
medical_charges,et,671155,142.5522,success,0.08691325782983333,41.9464,0.3790540442693275,3.1665,0.08691325782983333,28.4208,0.3790540442693275,2.1958,0.08805947650432917,39.5058,0.09058463989466407,15.5958
medical_charges,et,131932,147.5084,success,0.08708836855224526,37.4577,0.42176724810800365,2.8027,0.08708836855224526,35.3415,0.42176724810800365,1.9181,0.08813884038174853,44.519,0.1135976139329894,12.8574
medical_charges,et,365838,148.0501,success,0.08695579882265327,44.6447,0.3565744664765091,4.0647,0.08695579882265327,30.0971,0.3565744664765091,2.6805,0.08846635215444053,46.071,0.0857616994085475,13.959
medical_charges,et,259178,142.5647,success,0.0870506036687894,37.7833,0.3665086604316645,3.5807,0.0870506036687894,32.2845,0.3665086604316645,2.8008,0.0882517963955189,44.3627,0.08415426208416248,14.8177
