dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
CardanoSentiment,et,365838,1.6698,success,0.2861564243843206,0.2528,0.2788547655237393,0.2273,0.291921303767603,0.2833,0.27704494393745427,0.222,0.28833359913307666,0.3427,0.2787435605822975,0.2376
CardanoSentiment,et,259178,1.6585,success,0.28263667685351407,0.2433,0.27376786983987894,0.2207,0.2899576504845183,0.286,0.27633639182814346,0.2282,0.2960424075225047,0.3454,0.28168921718152257,0.2379
ChilledWaterPredictor,et,121958,18.3165,success,2949.9258043358,0.7546,2848.7886276152844,0.3575,3082.0182854276736,4.5236,2951.9498758506065,1.4222,3055.108327857944,8.4899,2980.5299592459924,2.596
ChilledWaterPredictor,et,671155,19.1778,success,3011.760059459197,0.7507,2989.8297852994947,0.37,3079.721515224604,4.6569,2983.643239922489,1.4315,3198.25322888846,8.6361,3061.0462829451894,2.5707
ChilledWaterPredictor,et,131932,18.031,success,3010.202926081895,0.7562,2911.627309293486,0.37,3029.8887626165038,4.4443,2939.4041724895583,1.3913,3006.7421064029345,8.3958,3012.042030584283,2.5027
ChilledWaterPredictor,et,365838,18.4383,success,3013.731561321436,0.7822,2894.796311070837,0.3687,3138.994030456188,4.5583,2978.7861941149727,1.389,3227.6656446905763,8.564,3088.827374043902,2.6027
ChilledWaterPredictor,et,259178,18.4973,success,2975.166963136746,0.8047,2918.207119263898,0.3781,3058.680999893113,4.5142,3035.513880856975,1.4096,3092.3837065758066,8.5527,3015.8668424758416,2.6508
CopperConcentration,et,121958,86.1082,success,1.818292260240258,1.597,1.752253359967521,0.8545,2.0080429018289876,21.7062,1.8261999166259095,6.5168,2.1133631143168876,42.4132,1.838173990293041,12.6098
CopperConcentration,et,671155,84.2966,success,1.7659188148544163,1.6131,1.7180036822948104,0.9074,2.008038043285968,21.3042,1.8136142917985645,6.3294,1.970013194647457,41.3578,1.8502936413993474,12.3499
CopperConcentration,et,131932,84.7824,success,1.779504790870927,1.646,1.7405970515377085,0.903,1.8807460137721244,21.3373,1.8021359793279963,6.3855,1.9475787493199708,41.5379,1.8220183515384754,12.5062
CopperConcentration,et,365838,86.2332,success,1.7586805672753967,1.6441,1.6946784998656845,0.9199,1.7750039800420119,21.6325,1.7264845853755346,6.4584,1.767376373105592,42.5673,1.7312638000694631,12.558
CopperConcentration,et,259178,85.099,success,1.7868102078241606,1.6516,1.7227229192916205,0.9183,1.9031153921800688,21.3878,1.806204991609358,6.4192,1.904710470950886,41.7324,1.7785482775111776,12.5139
Covid19Andalusia,et,121958,2.5319,success,0.013896305816090441,0.2836,0.015987389009562758,0.2348,0.013753472043824546,0.4791,0.013895756407158394,0.281,0.014523028379452277,0.7122,0.013820250555582303,0.3152
Covid19Andalusia,et,671155,2.5381,success,0.01405510815201722,0.2853,0.01562511757421059,0.2285,0.013640150087198431,0.4684,0.013702072238533624,0.2868,0.014047523397204791,0.7083,0.013884373162339064,0.3163
Covid19Andalusia,et,131932,2.4518,success,0.01431673428824765,0.2998,0.01581680517753897,0.2382,0.01384722851039448,0.4894,0.013532595365705538,0.2668,0.013642665486416794,0.7117,0.013571627649882012,0.3165
Covid19Andalusia,et,365838,2.386,success,0.01265542307136947,0.2793,0.014874632767655814,0.228,0.0143120294506209,0.4701,0.013668267544676758,0.2693,0.01422598130457959,0.7015,0.013414630918977601,0.3097
Covid19Andalusia,et,259178,2.4249,success,0.013050098601521171,0.2806,0.014839528804319435,0.2285,0.012694154651372433,0.475,0.013241991471163906,0.2652,0.012694920663803164,0.7097,0.012493333480378191,0.3176
Covid3Month,et,121958,1.8317,success,0.04145896663607459,0.2593,0.039886334267606356,0.2163,0.042849714434633146,0.3263,0.039117538201793034,0.2335,0.04423788655225972,0.4159,0.03851160439429164,0.2603
Covid3Month,et,671155,1.9021,success,0.03999749862005622,0.2607,0.04010906286914043,0.2302,0.04128756042538529,0.3491,0.03945201739397963,0.2459,0.04286925015954101,0.4253,0.038492176288548834,0.2668
Covid3Month,et,131932,1.834,success,0.040814814955663005,0.2603,0.03994456483234136,0.2139,0.04130301414413379,0.3325,0.039338479857929876,0.2332,0.0422089083178796,0.4152,0.03894567602976112,0.2571
