dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
DailyOilGasPrices,rf,121958,3.5556,success,1.6634621243324956,0.4133,1.9376988367029095,0.3568,1.8345885805149387,0.6458,1.9693234724912256,0.4522,1.9020430891499374,0.9368,1.9989078341036015,0.5717
DailyOilGasPrices,rf,671155,3.5917,success,1.600291372777287,0.4161,1.8681621109297148,0.3576,1.7317830847425197,0.6454,1.8932052236015462,0.4608,1.7318752300297664,0.9521,1.8769289877852973,0.5806
DailyOilGasPrices,rf,131932,3.5542,success,1.805990213763731,0.4114,2.0408776091971426,0.3583,1.8981848416623732,0.6373,1.966373533502024,0.4563,1.9006604737862969,0.9305,1.9970429249102282,0.5818
DailyOilGasPrices,rf,365838,3.5878,success,1.769728677394708,0.4186,2.016565339607459,0.3601,1.8296262922696558,0.6399,1.9699319409411398,0.4564,1.9012298293185161,0.9513,1.9976013377435191,0.5816
DailyOilGasPrices,rf,259178,3.5974,success,1.733478083331516,0.4133,1.9581991678009871,0.3586,1.8461993363633937,0.6425,2.043388983070859,0.4557,1.9551202320104686,0.9452,2.06551773157873,0.5998
DhakaHourlyAirQuality,rf,121958,14.038,success,5.480195680916654,1.1538,6.13288430351439,0.8041,5.6881867054690245,2.5078,6.498432595822153,1.6528,6.083329702319898,4.4608,6.8480275970071505,2.8858
DhakaHourlyAirQuality,rf,671155,13.9883,success,5.323061633113988,1.1588,6.18949923559984,0.798,5.691345684420173,2.4838,6.493303819012614,1.6508,6.194591190300565,4.4379,6.900641023186934,2.9001
DhakaHourlyAirQuality,rf,131932,14.3215,success,5.237679727803349,1.1749,6.093627811739272,0.815,5.775752769769937,2.5024,6.329467523615121,1.7389,6.159304151491114,4.5099,6.88020480142534,2.9894
DhakaHourlyAirQuality,rf,365838,14.0124,success,5.319624326214807,1.1636,6.069122398589314,0.8086,5.892706168529235,2.4901,6.609159510733971,1.6464,6.3118556123473795,4.4474,6.977661079568535,2.8822
DhakaHourlyAirQuality,rf,259178,14.1186,success,5.459529503142979,1.1868,6.04222461434059,0.8125,5.782206578621054,2.5273,6.515824277860393,1.6542,6.1626157593979665,4.4468,6.886953353577326,2.924
ElectricityPredictor,rf,121958,101.9147,success,474.41456312181737,2.0675,435.1772547257469,1.2728,484.6678912104617,20.9012,443.31689145762454,11.9038,487.06556281390044,41.7764,448.29625300129237,23.3644
ElectricityPredictor,rf,671155,102.95,success,472.10141488474983,2.0927,439.5709237024293,1.3071,482.098382599392,21.268,445.4679730065186,11.7955,485.77813765815864,42.0715,447.55038966091615,23.7753
ElectricityPredictor,rf,131932,101.8677,success,472.5695413956959,2.0559,444.0531719251021,1.2402,477.3956613044788,20.9162,449.554414286501,11.8302,483.6208523377848,41.8777,452.6757872632381,23.3241
ElectricityPredictor,rf,365838,103.1418,success,480.62940220984643,2.0646,437.5631833117989,1.2565,485.5123136305412,21.2625,444.52352502276767,11.9867,485.6056310535314,42.1737,444.2685949970935,23.7768
ElectricityPredictor,rf,259178,101.4623,success,463.8688434063426,2.0576,433.99272511744516,1.2421,468.6934775286408,20.8091,439.1819271161259,11.7692,472.94607460059814,41.3655,444.7595505828812,23.6039
EthereumSentiment,rf,121958,5.2423,success,0.2409104319870278,0.5074,0.23860173959878686,0.4134,0.23855335667636335,0.9478,0.23505814362343994,0.6201,0.23994899494851685,1.5341,0.23922582262329692,0.9065
EthereumSentiment,rf,671155,5.061,success,0.23604793206559802,0.4978,0.23054674108067688,0.401,0.23232165018182507,0.9376,0.23196864685685115,0.6185,0.24147392955567173,1.5324,0.23350943006402333,0.8965
EthereumSentiment,rf,131932,5.1478,success,0.23989308613115234,0.5006,0.240093032001322,0.4031,0.2412763293285558,0.9258,0.2373985387541597,0.6134,0.24270258575487105,1.5027,0.23779336426807088,0.8923
EthereumSentiment,rf,365838,5.1782,success,0.2423481332075074,0.5051,0.23631182058719272,0.4075,0.236867797882963,0.9371,0.23347674748089572,0.6187,0.23917034595920925,1.5055,0.23443544412010864,0.8979
EthereumSentiment,rf,259178,5.302,success,0.2419691765359803,0.495,0.24000331072243242,0.3983,0.2385105777031328,0.922,0.23689059434742443,0.61,0.23719787105144752,1.4968,0.2341993335039306,0.8922
FloodModeling1,rf,121958,22.9844,success,0.019998675776415148,0.8945,0.02075423979754811,0.6066,0.020297437862687822,4.6884,0.020802480306155956,2.5749,0.02013484796399352,8.8114,0.02128417001005617,4.9088
