dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
FloodModeling3,obliquert,121958,41.2046,success,0.015528258228463855,1.4243,0.01656155886771363,0.4932,0.014678646202478269,21.8739,0.0157263911486409,6.0039
FloodModeling3,obliquert,671155,45.9307,success,0.01546279546157113,1.6089,0.016867853125543775,0.5744,0.01475517049026992,24.4368,0.015830523601207652,6.8671
FloodModeling3,obliquert,131932,41.7555,success,0.01566549486339934,1.429,0.016931515662580273,0.5013,0.014618619826884659,22.3665,0.015791526956764827,6.0066
FloodModeling3,obliquert,365838,41.5549,success,0.01516594228021702,1.4351,0.016609473411559213,0.5009,0.01458141250488221,22.2318,0.01554180406540979,6.0598
FloodModeling3,obliquert,259178,40.922,success,0.015112334109780712,1.4328,0.016525211303893946,0.4924,0.014637060587418066,21.9625,0.015509957150058797,5.9317
GasSensorArrayAcetone,obliquert,121958,18146.4167,success,0.21827174633479862,126.5817,0.22501703938661008,62.375,0.20597754491044004,12586.108,0.20569948469992536,3695.8993
GasSensorArrayAcetone,obliquert,671155,19285.5721,success,0.2245318777968195,142.3059,0.22093331842608174,69.488,0.21266895984055403,13060.5929,0.21307299204617824,3571.7247
GasSensorArrayAcetone,obliquert,131932,17582.0252,success,0.23014541738586636,135.6211,0.23187334873574558,66.6672,0.21786919078211922,12100.8786,0.2169178328979747,3658.0486
GasSensorArrayAcetone,obliquert,365838,18362.2363,success,0.24473251974047283,135.0594,0.24551424165836322,67.5558,0.23221931898912607,11905.0942,0.23286488446456757,3711.4436
GasSensorArrayAcetone,obliquert,259178,18962.4232,success,0.22123872749379722,113.1701,0.22193214060923402,56.597,0.21693401009392424,12770.3158,0.21878873486471215,3664.778
GasSensorArrayEthanol,obliquert,121958,17982.2814,success,0.19955224073490388,126.9992,0.2081558409236183,64.1867,0.17787390201619424,12107.6396,0.185813798188043,3428.0653
GasSensorArrayEthanol,obliquert,671155,17013.7858,success,0.20845171529979722,124.7996,0.20722999454533042,64.9641,0.1800128295117387,10906.8487,0.18581666374425643,3679.3787
GasSensorArrayEthanol,obliquert,131932,17371.1274,success,0.2148684273028437,125.0195,0.20985358985998,65.0829,0.1902524251956854,11635.0405,0.19258402510291242,3380.4947
