dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
default-of-credit-card-clients,et,259178,53.7733,success,0.6962486678624522,5.9207,0.7183518582511867,3.6524,0.6950767695187668,9.8494,0.71307690686966,6.2042,0.6884620791888878,15.3698,0.70964405974419,10.5279
road-safety,et,121958,771.2806,success,0.7740915769553219,77.772,0.7509867329313793,43.9659,0.7830889410845286,117.0251,0.7790227481956031,96.0324,0.7835363286394571,180.7665,0.7818760434944086,164.2969
road-safety,et,671155,767.0139,success,0.7735746067980145,74.0102,0.7518019645226542,44.5786,0.7818262973273633,116.4724,0.7783963790507249,94.9115,0.7825918488750205,182.2397,0.7807426612536973,163.316
road-safety,et,131932,746.4706,success,0.7755331139401881,68.1651,0.7531242053550337,42.3468,0.7823233978393644,117.1907,0.7790028207293623,90.4321,0.7830491543510982,183.609,0.7820947320545506,159.4908
road-safety,et,365838,748.8961,success,0.77584131998189,67.6976,0.7514539981375895,41.8613,0.7832877653366815,116.5233,0.7790127822386005,90.6439,0.7845503924888607,186.6189,0.7826216660932372,160.2582
road-safety,et,259178,740.2399,success,0.7738231431176873,67.9824,0.7530645780350231,42.1752,0.7815280794814847,116.0807,0.7771138953000148,89.3785,0.7817567162075724,188.8644,0.7822836466880476,161.9202
compas-two-years,et,121958,16.3363,success,0.6193723397382445,1.8397,0.6482416167480239,1.8917,0.621163401108502,3.0627,0.6562978621749654,1.9059,0.6251926506536375,3.5823,0.6556256695258142,3.0336
compas-two-years,et,671155,16.1424,success,0.6095350993039185,1.8151,0.6513769131723617,1.4795,0.6128896020481291,2.5717,0.6578668625851322,2.0034,0.6135611937203924,4.0582,0.6554057119848313,3.4273
compas-two-years,et,131932,14.1287,success,0.6178099500738451,1.8144,0.6540622281518608,1.446,0.6160188887035877,2.9253,0.6529420072327569,1.804,0.616690179887407,3.0849,0.6495844996041065,2.4036
compas-two-years,et,365838,13.628,success,0.6180384715354809,1.7269,0.6513782653703596,1.3052,0.6189331758773887,2.8812,0.6596559707805038,1.7929,0.6187094622308562,2.8766,0.6551816978498549,2.26
compas-two-years,et,259178,15.5663,success,0.6213919225701378,3.1978,0.649361086446018,1.9606,0.6178138564236165,2.1966,0.6618913043151643,1.5843,0.6175883398464204,2.9482,0.6507033683252127,2.8431
