dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
house_sales,obliquert,131932,57.4522,success,0.19790565373161692,7.4681,0.20264811861191848,4.1683,0.1831274981170968,25.2825,0.1850935269900127,11.9572
house_sales,obliquert,365838,61.5213,success,0.19633705921455138,7.3998,0.2005942593630882,4.2806,0.18389744124527552,24.1436,0.18462464164367243,14.2807
house_sales,obliquert,259178,50.7316,success,0.19776602674889385,4.9331,0.20276505719823315,4.1913,0.1830397316659773,23.7395,0.1843082213981502,9.6069
particulate-matter-ukair-2017,obliquert,121958,515.5253,success,0.37457863359331656,54.8986,0.37634471462119423,31.6904,0.3779447226773791,255.5498,0.36905187265108447,117.1612
particulate-matter-ukair-2017,obliquert,671155,497.2778,success,0.37496554048631764,50.2735,0.3761485200274139,31.1584,0.3778805197697989,247.9305,0.3689022457041584,111.302
particulate-matter-ukair-2017,obliquert,131932,493.3263,success,0.3752721248480391,45.0555,0.3773668977729396,31.8111,0.3775439966204774,253.3659,0.36862437921342056,107.7
particulate-matter-ukair-2017,obliquert,365838,501.4182,success,0.37407959941448327,58.0307,0.37559769179075203,30.9165,0.3778599717450026,248.0086,0.36911343228998833,109.0734
particulate-matter-ukair-2017,obliquert,259178,511.9363,success,0.37446126051346934,67.7975,0.37619827220908464,30.2949,0.3781884162873415,248.3014,0.36902802214714187,110.1301
SGEMM_GPU_kernel_performance,obliquert,121958,279.2205,success,0.04998225874534079,28.2689,0.036843890775232764,17.3417,0.014544111096165479,123.8634,0.014426857111864711,72.6494
SGEMM_GPU_kernel_performance,obliquert,671155,279.3412,success,0.03948720511297997,28.2562,0.04630615338370963,16.8081,0.014514765462171161,124.5717,0.014428843776563482,72.7011
SGEMM_GPU_kernel_performance,obliquert,131932,293.96,success,0.04825290327614045,30.2166,0.05096193950262395,27.0687,0.01455104147303469,125.9702,0.014454018741012,74.5279
SGEMM_GPU_kernel_performance,obliquert,365838,306.2096,success,0.03681376413452702,35.0513,0.036764027985125756,31.2725,0.014518834914893086,130.5851,0.014469685410703514,73.2273
SGEMM_GPU_kernel_performance,obliquert,259178,285.902,success,0.03663159762546542,31.1963,0.03636799771497622,17.7471,0.014499406863078356,123.8906,0.014430520874805052,73.9098
topo_2_1,obliquert,121958,559.7751,success,0.02969248862486101,30.1606,0.029220426241321328,7.5328,0.02950352598447607,344.0968,0.029084691496900544,117.2128
topo_2_1,obliquert,671155,510.6676,success,0.02967179503137098,33.7213,0.02916986412908218,11.639,0.029516770598528665,344.3907,0.029174519395031333,116.8031
topo_2_1,obliquert,131932,577.6259,success,0.029627714106070468,32.1977,0.029321619489796346,11.4025,0.029575549467545915,355.7135,0.029188322792159892,116.0533
topo_2_1,obliquert,365838,497.1203,success,0.029646072478892227,28.2825,0.02915714130497084,7.6515,0.029532503501881534,340.761,0.029166541314867716,116.3352
topo_2_1,obliquert,259178,560.2241,success,0.029721716166111297,30.7604,0.029293571984551486,7.5555,0.029688564486822347,345.2981,0.029159623589837657,115.1124
abalone,obliquert,121958,6.5088,success,2.1704104986791264,1.021,2.1621486997932604,0.6698,2.163609984975693,2.2251,2.1285267525317035,1.5192
abalone,obliquert,671155,6.565,success,2.1853821584055946,1.0627,2.1449193931695856,0.6851,2.1611501464329077,2.2426,2.13834932496979,1.5083
abalone,obliquert,131932,6.5943,success,2.1823295419208026,1.0577,2.17477403172705,0.682,2.1948760257506374,2.2662,2.1473447486722046,1.5326
abalone,obliquert,365838,6.4512,success,2.180781652283407,1.0425,2.1553716852194307,0.6805,2.1623226740276915,2.1893,2.1364025049307966,1.483
abalone,obliquert,259178,6.4992,success,2.197238702968155,1.0333,2.167813052561272,0.6786,2.1823315058708608,2.2235,2.129697670242331,1.5022
seattlecrime6,obliquert,121958,23.5058,success,382.3543551407302,2.427,382.4007001599759,2.2997,382.37850650497376,8.5117,382.28831176472005,7.9022
seattlecrime6,obliquert,671155,25.7382,success,382.5904102995596,2.2577,382.8057106846016,2.3541,381.86537797190675,8.7184,381.8367388192226,8.4581
seattlecrime6,obliquert,131932,24.1057,success,382.11078068836514,2.3856,382.35036733623366,2.2739,382.0558327633662,8.0381,382.01837387793717,7.8547
seattlecrime6,obliquert,365838,20.1615,success,382.70759212599074,2.1428,382.6542090540865,2.1299,381.9890114926882,7.8925,381.8844957839007,5.5601
seattlecrime6,obliquert,259178,25.0609,success,381.92729357269945,2.3692,382.33219641107445,2.4552,381.8050522125195,8.1995,381.7625624222856,8.0633
medical_charges,obliquert,121958,131.3165,success,0.08647244943739028,29.5489,0.08501191909637353,17.3376,0.08585107275371473,41.0803,0.0829842518585146,28.3678
medical_charges,obliquert,671155,124.6447,success,0.08670558280462227,27.8691,0.08565344451493463,12.7441,0.0857800114088204,40.9793,0.0828997389022897,28.2265
medical_charges,obliquert,131932,135.1936,success,0.08629335127361054,28.0681,0.08563016582251502,19.5095,0.08571575207132348,43.5339,0.0828229330383624,28.7827
medical_charges,obliquert,365838,131.5077,success,0.08611928567380843,27.9332,0.08539613553403502,12.4209,0.08575699052922754,47.1622,0.08288779612265791,28.4423
medical_charges,obliquert,259178,144.3321,success,0.08660892659500279,29.7324,0.08592774418790211,19.467,0.08559847913651658,52.0675,0.08285462128290771,28.0014
