dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
Bike_Sharing_Demand,et,365838,25.1386,success,106.14760169397452,4.4815,107.49348564133923,1.292,105.95970660482362,5.0913,102.67138055614494,1.8915,108.48311242182308,7.457,101.43494729048204,2.3706
Bike_Sharing_Demand,et,259178,25.1483,success,105.15211383805267,3.9591,107.5051460704983,1.4172,105.19754179708173,5.2268,102.19349599040278,1.9192,107.61590133313376,6.8297,101.36666283252947,3.0097
house_sales,et,121958,56.9674,success,0.20314883736319478,8.292,0.22505615163354856,2.4421,0.19345150564448618,11.8842,0.19964319401975075,4.3631,0.18889157643049467,17.5456,0.19044321274921128,5.5927
house_sales,et,671155,57.0498,success,0.20369205831505488,7.7433,0.23269166230850313,2.41,0.19381905374412414,10.6055,0.19936527474265964,3.9148,0.18898559260441225,18.3631,0.19188811762115163,5.9915
house_sales,et,131932,57.9153,success,0.20321065341548403,7.9316,0.23421280032775627,2.0115,0.19315818946312482,11.5434,0.1981794925609592,3.8719,0.1899657316945745,18.6601,0.19138244570868554,5.8017
house_sales,et,365838,57.7107,success,0.20374604433134658,8.3608,0.2267683970199922,2.2424,0.1924489508017886,10.9762,0.19875263842898835,4.6185,0.1884131962071717,17.1571,0.190401276339868,5.8333
house_sales,et,259178,56.965,success,0.2019291514011873,8.7961,0.22489902115569327,2.7926,0.19202380471575542,11.4064,0.19800009789336326,3.9121,0.18863885050530005,16.4918,0.19027627501564023,6.0027
sulfur,et,121958,20.7208,success,0.019992146662027574,3.402,0.029384563953213327,0.9811,0.018965779520016705,3.0989,0.024539007202518615,1.0359,0.01829109380323714,5.7776,0.021564897656731932,2.8063
sulfur,et,671155,18.6653,success,0.018875727254413967,3.5189,0.028770574136874467,0.9884,0.017700546234106464,3.1768,0.02503075923380479,1.3941,0.017433462154717725,4.8621,0.021405492790706915,1.8751
sulfur,et,131932,18.3354,success,0.01848222592733502,3.2851,0.02889887474407174,0.754,0.017289416729528707,3.3842,0.024234571310578795,1.0233,0.017588629034561324,4.9918,0.021010596031675852,2.5737
