dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
FloodModeling3,3,10.3582,success,0.01483192052001235,0.5687,0.017195370356200845,0.3248,0.014874212820227273,2.398,0.01665786866384917,0.8774,0.014878975544426893,4.344,0.01664636707520339,1.5501
FloodModeling3,4,11.4658,success,0.013807738747069411,0.587,0.01717540571792045,0.3133,0.013128697992527305,2.4613,0.016276326707610558,0.8803,0.013220081981509748,4.4081,0.015941798748687706,1.4718
HotwaterPredictor,0,14.3443,success,1350.1130188092977,0.6515,1292.1561505487396,0.3219,1336.5827921267419,3.5523,1320.4617851869627,1.1001,1377.8158176204568,6.6539,1360.6431266687725,1.9143
HotwaterPredictor,1,14.3174,success,1340.1805984547982,0.6185,1285.3305566470192,0.3266,1362.2906803485432,3.5513,1308.1860625464612,1.0868,1376.84685982621,6.653,1342.0852765960406,1.9187
HotwaterPredictor,2,14.6372,success,1328.3420491359707,0.6044,1270.2079320137416,0.3287,1355.3240454786442,3.4979,1268.5423737908163,1.0881,1337.98039116531,6.6683,1298.3396851042537,1.8837
HotwaterPredictor,3,14.2999,success,1320.7022826637624,0.6619,1260.366655237817,0.3306,1321.3166674679262,3.5235,1262.865688525844,1.0669,1330.1381328742782,6.6549,1307.197898499292,1.9043
HotwaterPredictor,4,14.3994,success,1299.1779711838142,0.6026,1230.9691136135016,0.3251,1288.0081646193773,3.56,1255.3275523787463,1.0726,1291.9305035480893,6.7115,1269.8318273957477,1.961
IronConcentration,0,44.5499,success,70.54318924771911,1.2565,71.57924715265862,0.664,73.40134298051085,15.0804,71.07037820608815,4.3035,73.72015097538225,17.7827,71.46502491546018,5.0678
IronConcentration,1,46.8745,success,71.05729565768836,1.2996,70.08642265294438,0.7012,70.59233899748408,15.321,68.68911086648667,3.7305,69.36700431547207,17.8882,68.57179178884013,5.159
IronConcentration,2,46.105,success,72.14663672240248,1.2863,71.64573586090462,0.6717,73.89449177061381,15.3351,70.76042113721087,3.1706,73.83869437463859,17.7063,69.9081760372175,5.1648
IronConcentration,3,44.6483,success,70.63212877675913,1.2669,71.54546576517787,0.6656,72.65973974328416,15.2227,70.96346058301043,4.1833,72.22588930552635,17.6607,70.92945369173695,5.2629
IronConcentration,4,41.2073,success,71.06323032968763,1.2999,70.51525416246356,0.6697,74.87255351103018,13.4401,71.45508458996521,2.8082,76.12615576241863,17.6335,72.81742842790669,5.1379
LPGasMonitoringHomeActivity,0,20.0926,success,1.3419612234497311,1.428,1.2763384759690315,0.6053,1.3479036600844376,4.7575,1.2994266085198949,1.5671,1.3599088052550234,8.8825,1.311576155057128,2.6554
LPGasMonitoringHomeActivity,1,17.2095,success,1.3530157125658018,1.4384,1.276893022194254,0.59,1.3614745613247778,4.7675,1.3065252830862508,1.5274,1.370473279740884,7.0193,1.3134634147617807,1.6768
LPGasMonitoringHomeActivity,2,17.0846,success,1.3529667018999343,1.4314,1.2803664142297972,0.6086,1.3782747558158455,4.7218,1.2975681261981096,1.5245,1.3753449790126513,6.952,1.3082773446086284,1.6513
LPGasMonitoringHomeActivity,3,19.8543,success,1.3452333582537441,1.4192,1.2605605435715572,0.5949,1.354089777694069,4.6983,1.2821664524650938,1.5535,1.3615138526078987,8.7897,1.2989693396630582,2.6078
LPGasMonitoringHomeActivity,4,18.426,success,1.354120183374351,1.4211,1.2753818526233733,0.6051,1.361492917623643,4.7431,1.2967169454661691,1.5593,1.3717181495915394,7.7257,1.3107807023680678,2.0759
ManganeseConcentration,0,42.0718,success,95.38754769744895,1.2676,92.28779154820637,0.6564,96.4868327959017,14.8114,93.65775385295292,3.2316,97.73928233226043,17.0552,93.32083697573546,4.8379
ManganeseConcentration,1,41.6027,success,93.19798048281488,1.2514,91.79693823116877,0.6443,92.88470670277991,12.7759,91.401828090636,2.5691,92.66594356468869,17.0472,90.4086663523513,4.7642
