dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
particulate-matter-ukair-2017,rotf,131932,9988.4675,success,0.38980442042478664,540.5071,0.3895438116002607,519.0171,0.3901235990403557,472.1685,0.38615602033103863,1005.6726,0.38625148306916635,994.2716,0.38628172304907354,1028.4576,0.3879816136664058,485.6514,0.3880381779398401,460.7498,0.3881258235731539,478.5029,0.38243710783211565,1157.9799,0.3823220337243061,1150.2637,0.38235259964683177,1146.4887
particulate-matter-ukair-2017,rotf,365838,10153.2341,success,0.3919761563697138,549.9026,0.39192074422910905,499.3711,0.3919835538040763,474.1865,0.3865913855709555,1008.1891,0.3865054128225333,1014.2602,0.38649766717282596,1046.4595,0.38832742458229125,500.257,0.3886286204879053,497.5747,0.38849642251405964,507.1567,0.3822832932448452,1181.2065,0.38236187997129817,1124.544,0.38241681439759817,1187.6238
particulate-matter-ukair-2017,rotf,259178,10011.4304,success,0.39179090028316704,544.715,0.3917703529575502,505.0975,0.3916734840058271,479.0851,0.38673138028854864,1019.4478,0.3866887049374872,1007.7953,0.3865292365143933,1048.6093,0.3877900053518785,471.9752,0.3873491812491648,464.479,0.3877354031789735,482.9599,0.3819987409031301,1197.9853,0.38202832371721707,1116.7426,0.3820772263389205,1130.9023
SGEMM_GPU_kernel_performance,rotf,121958,7113.2028,success,0.014741331204881655,399.4554,0.014773906992916905,339.1786,0.01478521379840604,339.4255,0.01456093574966881,716.6572,0.014593756976145386,707.3851,0.014585198975561068,683.7427,0.014755234120823149,361.3562,0.014757076374867062,365.4076,0.014739362690117705,374.8694,0.014619755358854345,833.5865,0.014604871929196024,845.5113,0.014605466271171754,846.4607
SGEMM_GPU_kernel_performance,rotf,671155,7147.7369,success,0.014729564882896862,422.2258,0.014671792527336663,330.2229,0.014683737470359247,326.1842,0.014502739308642737,716.4678,0.014490545896075081,716.2765,0.014491544300005836,684.9441,0.014747898727420541,373.013,0.01471503008177374,388.0058,0.014706962345280307,390.5438,0.014566628540834107,810.0484,0.014540476054901016,848.3383,0.014538993450025859,845.2045
SGEMM_GPU_kernel_performance,rotf,131932,7149.4243,success,0.014787101845889987,452.5056,0.014789506480674779,347.8827,0.014739923540807345,353.897,0.01454116780179216,765.2793,0.01454003916798738,713.9224,0.014501484644397997,684.8579,0.014868689193571863,374.04,0.014850785266031409,377.7465,0.014858185884797195,371.4331,0.014607747305840217,792.7631,0.014594792522618702,806.5945,0.014584563321628545,808.1124
SGEMM_GPU_kernel_performance,rotf,365838,7166.3244,success,0.014759859533121112,409.9297,0.014775080297468136,355.8162,0.014743585450592345,344.8705,0.01456861967774263,724.7994,0.014562928038619147,737.6063,0.014551571683933959,719.1108,0.014868256621166984,377.8814,0.014841707759831657,384.6687,0.014834730956324899,385.9772,0.014640085937160851,818.9859,0.014633166845859448,798.642,0.01462781396988635,806.5359
SGEMM_GPU_kernel_performance,rotf,259178,7087.6584,success,0.014669410338193807,411.7681,0.014621327029503153,326.4372,0.014626413363039053,319.4073,0.014468215884884639,752.9778,0.014465237445793996,698.3484,0.014447935052640285,668.6114,0.014858983457929941,393.7731,0.014838960083193955,388.2557,0.014802021282514358,393.889,0.014596186469043848,825.6974,0.014575872196377758,803.8726,0.014568601847968066,812.4632
topo_2_1,rotf,121958,7282.0194,success,0.02969652326853152,449.4615,0.029614322018736535,400.9588,0.029765142427437736,421.8705,0.029215804277709284,822.2503,0.029147783402145012,845.2561,0.02914518450809978,893.7555,0.029721035535967694,300.5258,0.029721821629712476,317.1037,0.02969184105890771,308.2921,0.029234616684468435,684.6048,0.029168718191629375,714.5574,0.029187924880289994,727.1343
topo_2_1,rotf,671155,7019.1875,success,0.029751802413306636,465.6608,0.029819610391816877,391.5966,0.029790515593943735,410.7816,0.02922543665261333,809.7077,0.02926380167004816,828.2343,0.02924239962930444,839.5318,0.02965818260869082,293.5327,0.029566365954457757,306.2262,0.02960232090866899,287.3653,0.029128091456145592,661.4146,0.029125202891712776,680.8393,0.02914328424501569,681.1577
